gender,birthdate,ypc,current_premium,age
F,5/30/1945,5,695.25,77.52
F,6/4/1945,5,2511.9,77.50
F,1/14/1946,5,815.6,76.89
M,4/25/1946,5,639.37,76.61
F,5/27/1946,5,801.61,76.53
M,8/25/1946,5,506.29,76.28
F,11/1/1946,5,981.6,76.09
F,12/31/1946,5,856.35,75.93
M,5/6/1947,5,1548.48,75.58
M,6/9/1947,5,806.89,75.49
F,6/22/1947,5,2870.5,75.46
F,7/1/1947,5,520.81,75.43
F,8/1/1947,5,419.49,75.35
F,8/3/1947,5,1482.09,75.34
F,8/10/1947,5,617.15,75.32
F,8/13/1947,5,661.71,75.31
M,8/29/1947,5,3688.89,75.27
F,12/25/1947,5,1055.61,74.95
M,1/12/1948,5,1148.63,74.90
M,3/3/1948,5,893.06,74.76
M,3/13/1948,5,1350.24,74.73
F,3/23/1948,5,30.53,74.70
M,3/26/1948,5,687.12,74.69
F,5/5/1948,5,1091.38,74.58
F,7/7/1948,5,1183.36,74.41
F,7/24/1948,5,585.5,74.36
F,8/3/1948,5,484.55,74.34
F,9/7/1948,5,608.75,74.24
F,10/2/1948,5,720.25,74.17
F,10/4/1948,5,747.17,74.17
F,11/16/1948,5,600.66,74.05
M,2/23/1949,5,1321.93,73.78
M,3/19/1949,5,671.75,73.72
M,4/29/1949,5,2659.53,73.60
M,5/24/1949,5,1176.14,73.53
F,5/31/1949,5,2495.84,73.52
F,10/20/1949,5,617.65,73.13
F,1/1/1950,5,2270.59,72.93
F,1/14/1950,5,1010.33,72.89
M,1/14/1950,5,1074.56,72.89
F,2/7/1950,5,1060.21,72.82
F,2/14/1950,5,1070.18,72.81
M,3/31/1950,5,477.14,72.68
F,5/30/1950,5,1373.27,72.52
M,7/5/1950,5,1272.72,72.42
M,8/2/1950,5,1290.98,72.34
M,10/7/1950,5,1933.98,72.16
F,10/28/1950,5,3721.18,72.10
F,11/5/1950,5,1121.65,72.08
F,11/28/1950,5,726.19,72.02
F,12/30/1950,5,511.38,71.93
M,1/8/1951,5,1759.33,71.91
M,1/14/1951,5,1387.23,71.89
M,2/1/1951,5,790.04,71.84
F,4/23/1951,5,672.42,71.62
F,7/15/1951,5,936.46,71.39
F,7/24/1951,5,924.78,71.37
F,8/19/1951,5,2740.07,71.30
F,9/7/1951,5,822.01,71.24
F,12/7/1951,5,927.51,71.00
M,1/2/1952,5,1400.07,70.92
M,1/7/1952,5,944.9,70.91
M,1/24/1952,5,1099.45,70.86
F,2/10/1952,5,536.33,70.82
M,2/10/1952,5,2961.69,70.82
M,6/29/1952,5,1805.35,70.43
F,7/2/1952,5,886.85,70.43
F,7/27/1952,5,583.63,70.36
M,8/9/1952,5,1280.52,70.32
M,8/16/1952,5,793.54,70.30
F,8/31/1952,5,1002.87,70.26
M,9/12/1952,5,1963.49,70.23
F,11/14/1952,5,414.54,70.06
F,12/21/1952,5,1193.1,69.95
M,1/7/1953,5,1700.32,69.91
M,1/9/1953,5,1679.59,69.90
M,1/15/1953,5,807.3,69.89
F,1/28/1953,5,431.17,69.85
M,2/26/1953,5,1284.19,69.77
M,3/1/1953,5,1847.69,69.76
M,3/6/1953,5,3889.84,69.75
F,4/18/1953,5,574.44,69.63
M,7/23/1953,5,684.64,69.37
F,7/24/1953,5,419.04,69.37
M,9/30/1953,5,1453.62,69.18
M,10/12/1953,5,930.34,69.15
M,12/26/1953,5,1016.39,68.94
F,1/1/1954,5,706.35,68.93
F,1/6/1954,5,1330.87,68.91
F,5/20/1954,5,717.34,68.55
F,7/16/1954,5,730.82,68.39
M,8/14/1954,5,1275.37,68.31
M,8/31/1954,5,567.83,68.26
M,9/24/1954,5,1796.42,68.20
M,1/22/1955,5,824.95,67.87
M,2/8/1955,5,800.73,67.82
M,3/10/1955,5,526.22,67.74
M,3/17/1955,5,2615.44,67.72
F,5/2/1955,5,761.76,67.59
M,5/4/1955,5,925.24,67.59
F,5/20/1955,5,412.95,67.55
M,6/22/1955,5,1936.08,67.46
F,8/11/1955,5,946.11,67.32
F,8/16/1955,5,603.35,67.30
F,8/17/1955,5,368.7,67.30
F,8/20/1955,5,511.43,67.29
M,10/21/1955,5,512.69,67.12
F,12/2/1955,5,1300.37,67.01
M,12/16/1955,5,1255.82,66.97
M,12/21/1955,5,1422.67,66.96
F,2/27/1956,5,907.42,66.77
F,3/3/1956,5,735.55,66.76
M,3/3/1956,5,776.15,66.76
F,4/5/1956,5,617.27,66.67
F,4/16/1956,5,422.12,66.64
F,5/18/1956,5,632.77,66.55
M,6/4/1956,5,1684.05,66.50
F,6/7/1956,5,1237.1,66.49
M,6/7/1956,5,649.73,66.49
M,6/30/1956,5,1256.79,66.43
M,8/24/1956,5,632.43,66.28
M,10/1/1956,5,1353.73,66.18
M,11/21/1956,5,898.69,66.04
M,12/23/1956,5,1039.46,65.95
F,1/4/1957,5,757.37,65.92
F,1/15/1957,5,860.77,65.89
F,2/27/1957,5,582.6,65.77
M,4/8/1957,5,1497.64,65.66
F,4/22/1957,5,1545.02,65.62
M,5/10/1957,5,671.73,65.57
M,6/10/1957,5,797.07,65.49
M,7/1/1957,5,418.09,65.43
M,9/6/1957,5,1158.31,65.25
F,9/20/1957,5,961.88,65.21
F,10/22/1957,5,1361.28,65.12
M,11/13/1957,5,1653.32,65.06
M,12/11/1957,5,776.53,64.98
M,12/14/1957,5,997.64,64.98
F,12/30/1957,5,632.71,64.93
M,2/8/1958,5,925.84,64.82
M,5/12/1958,5,598.97,64.57
M,5/25/1958,5,1227.88,64.53
F,7/4/1958,5,508.17,64.42
F,7/12/1958,5,520.7,64.40
M,7/24/1958,5,966.97,64.37
M,7/26/1958,5,3739.29,64.36
M,8/19/1958,5,3880.2,64.30
M,9/4/1958,5,1104.32,64.25
M,10/12/1958,5,3396.1,64.15
F,12/12/1958,5,761.25,63.98
F,12/19/1958,5,2170.19,63.96
F,1/1/1959,5,835.48,63.93
M,1/20/1959,5,1130.38,63.87
M,2/3/1959,5,2648.49,63.84
M,2/21/1959,5,2186.2,63.79
F,3/29/1959,5,475.81,63.69
M,4/5/1959,5,926.53,63.67
F,5/5/1959,5,986.29,63.59
F,5/6/1959,5,1876.02,63.58
M,5/7/1959,5,717.3,63.58
M,6/2/1959,5,818.84,63.51
F,7/3/1959,5,1017.02,63.43
F,8/8/1959,5,2411.25,63.33
M,8/26/1959,5,1568.39,63.28
F,9/14/1959,5,2390.21,63.23
F,10/10/1959,5,786.75,63.15
M,10/21/1959,5,1070.97,63.12
F,10/29/1959,5,1995.47,63.10
M,12/2/1959,5,626.54,63.01
F,12/14/1959,5,1128.07,62.98
M,12/21/1959,5,1535.42,62.96
M,3/4/1960,5,1259.07,62.75
M,3/9/1960,5,2081.81,62.74
M,4/9/1960,5,615.72,62.66
M,6/2/1960,5,1604.46,62.51
M,6/13/1960,5,1106.35,62.48
M,6/18/1960,5,583.02,62.46
M,7/6/1960,5,672.7,62.41
F,9/22/1960,5,563.1,62.20
M,9/28/1960,5,561.96,62.18
M,10/24/1960,5,622.81,62.11
M,12/4/1960,5,759.12,62.00
F,12/8/1960,5,605.36,61.99
M,12/15/1960,5,913.5,61.97
F,12/25/1960,5,1249.31,61.94
M,12/25/1960,5,1762.16,61.94
F,12/28/1960,5,536.05,61.93
F,12/31/1960,5,894.78,61.93
M,1/1/1961,5,1285.55,61.93
M,3/1/1961,5,527.94,61.76
M,3/26/1961,5,397.59,61.70
M,3/31/1961,5,1291.63,61.68
F,4/3/1961,5,1765.1,61.67
F,4/13/1961,5,1392,61.65
M,5/17/1961,5,2447.65,61.55
M,6/11/1961,5,756.3,61.49
M,7/1/1961,5,1396.46,61.43
M,9/2/1961,5,485.65,61.26
M,9/24/1961,5,3935.8,61.20
F,12/5/1961,5,586.65,61.00
F,2/6/1962,5,718.79,60.83
F,2/16/1962,5,1259.07,60.80
F,2/23/1962,5,1266.43,60.78
F,3/15/1962,5,522.67,60.73
M,3/17/1962,5,961.77,60.72
F,3/28/1962,5,856.51,60.69
F,4/4/1962,5,743.31,60.67
M,5/5/1962,5,1261.54,60.59
F,6/4/1962,5,2192.3,60.50
M,6/12/1962,5,1374.54,60.48
M,7/23/1962,5,1210.24,60.37
F,8/3/1962,5,1186.17,60.34
M,8/3/1962,5,1787.49,60.34
F,8/8/1962,5,642.98,60.33
F,8/10/1962,5,982.81,60.32
M,8/28/1962,5,1054.28,60.27
F,9/8/1962,5,3096.33,60.24
F,10/11/1962,5,3829.16,60.15
F,10/12/1962,5,457.57,60.15
F,10/24/1962,5,1163.62,60.12
F,10/30/1962,5,529.86,60.10
M,11/8/1962,5,1426.29,60.07
M,12/7/1962,5,982.75,60.00
M,12/19/1962,5,1168.05,59.96
M,1/7/1963,5,853.21,59.91
M,4/7/1963,5,416.87,59.66
F,5/1/1963,5,1586.88,59.60
F,5/11/1963,5,616.02,59.57
M,6/10/1963,5,1441.58,59.49
M,7/7/1963,5,1721.55,59.41
F,7/9/1963,5,807.17,59.41
F,7/22/1963,5,789.26,59.37
M,8/5/1963,5,1356.21,59.33
F,8/18/1963,5,543.31,59.30
F,8/20/1963,5,892.82,59.29
M,9/6/1963,5,3623.56,59.25
M,9/25/1963,5,1793.82,59.20
F,10/5/1963,5,1817.2,59.17
M,12/5/1963,5,1644.52,59.00
M,1/5/1964,5,452.64,58.92
F,2/2/1964,5,1028.81,58.84
M,2/11/1964,5,1826.23,58.81
M,2/15/1964,5,1089.19,58.80
M,3/14/1964,5,1247.87,58.73
F,3/21/1964,5,915.73,58.71
F,4/9/1964,5,1151.33,58.66
F,4/10/1964,5,2227.33,58.65
M,6/28/1964,5,475.53,58.44
M,8/11/1964,5,625.48,58.32
F,8/12/1964,5,2987.92,58.31
M,8/17/1964,5,1681.27,58.30
F,8/26/1964,5,903.91,58.27
F,11/15/1964,5,1591.59,58.05
M,12/10/1964,5,4382.85,57.98
M,1/15/1965,5,779.87,57.89
M,1/31/1965,5,1795.46,57.84
M,2/13/1965,5,3951.64,57.81
F,2/16/1965,5,663.57,57.80
M,4/14/1965,5,1275.82,57.64
F,5/10/1965,5,733.99,57.57
F,5/19/1965,5,743.27,57.55
F,6/14/1965,5,671.27,57.48
F,9/3/1965,5,1445.96,57.26
M,9/9/1965,5,1226.27,57.24
F,9/20/1965,5,1630.87,57.21
F,11/19/1965,5,848.38,57.04
F,12/26/1965,5,1125.13,56.94
M,1/19/1966,5,1208.32,56.88
M,3/18/1966,5,1612.22,56.72
M,4/22/1966,5,1671.68,56.62
M,5/29/1966,5,1689.4,56.52
F,6/14/1966,5,2489.48,56.48
M,9/10/1966,5,861.29,56.24
M,10/12/1966,5,1064.26,56.15
F,10/27/1966,5,2269.49,56.11
F,11/12/1966,5,678.06,56.06
M,11/15/1966,5,542.49,56.06
F,11/19/1966,5,657.8,56.04
M,11/21/1966,5,2789.7,56.04
M,12/10/1966,5,1683.72,55.99
M,1/24/1967,5,2066.72,55.86
M,1/25/1967,5,1404.6,55.86
F,4/10/1967,5,1056.23,55.66
F,5/25/1967,5,767.54,55.53
F,5/30/1967,5,671,55.52
M,5/30/1967,5,914.46,55.52
M,6/7/1967,5,647.95,55.50
M,7/8/1967,5,617.02,55.41
M,8/13/1967,5,446.27,55.31
F,9/1/1967,5,895.85,55.26
F,9/10/1967,5,1649.39,55.24
F,9/13/1967,5,962.17,55.23
F,10/3/1967,5,509.24,55.17
F,10/8/1967,5,1899.12,55.16
F,10/22/1967,5,1213.81,55.12
M,11/15/1967,5,1608.95,55.06
F,1/25/1968,5,827.53,54.86
M,2/1/1968,5,1409.23,54.84
F,3/31/1968,5,728.34,54.68
F,4/26/1968,5,570.39,54.61
F,5/2/1968,5,1692.73,54.59
M,5/23/1968,5,1711.76,54.53
M,6/1/1968,5,1824.9,54.51
M,9/3/1968,5,1219.18,54.25
M,9/7/1968,5,1932.99,54.24
M,11/6/1968,5,873.5,54.08
M,11/11/1968,5,2176.82,54.06
M,12/4/1968,5,660.88,54.00
M,12/18/1968,5,943.95,53.96
F,2/5/1969,5,1032.61,53.83
M,2/11/1969,5,519.11,53.81
M,3/14/1969,5,3864.84,53.73
F,3/21/1969,5,1233.94,53.71
M,5/4/1969,5,1130.37,53.59
F,5/18/1969,5,1020.34,53.55
M,6/13/1969,5,1230.9,53.48
M,8/5/1969,5,467.59,53.33
F,8/22/1969,5,821.11,53.29
M,8/27/1969,5,778.14,53.27
F,8/30/1969,5,890.97,53.27
M,9/10/1969,5,690.78,53.24
M,12/15/1969,5,406.79,52.97
M,12/23/1969,5,627.37,52.95
F,2/1/1970,5,691.5,52.84
M,2/18/1970,5,854.31,52.79
M,4/10/1970,5,900.13,52.66
M,4/11/1970,5,1029.18,52.65
F,5/25/1970,5,1349.09,52.53
F,6/29/1970,5,582.71,52.44
F,7/7/1970,5,736.98,52.41
F,7/24/1970,5,908.66,52.37
M,8/27/1970,5,1943.6,52.27
F,8/28/1970,5,732.66,52.27
F,9/4/1970,5,1075.72,52.25
M,9/13/1970,5,1151.82,52.23
M,9/28/1970,5,2526.67,52.19
F,10/13/1970,5,1590.9,52.15
F,10/14/1970,5,791.32,52.14
F,11/1/1970,5,1098.75,52.09
F,11/2/1970,5,640.29,52.09
F,12/3/1970,5,744.83,52.01
F,1/20/1971,5,974.54,51.87
F,3/22/1971,5,992.9,51.71
F,3/23/1971,5,983.51,51.70
F,4/18/1971,5,514.75,51.63
M,5/21/1971,5,878.02,51.54
F,5/28/1971,5,1906.92,51.52
M,6/4/1971,5,1603.26,51.50
F,7/10/1971,5,1657.82,51.41
F,7/13/1971,5,2114.23,51.40
F,9/4/1971,5,986.49,51.25
M,10/14/1971,5,2660.26,51.14
F,11/23/1971,5,1328.76,51.03
F,2/23/1972,5,614.88,50.78
M,3/18/1972,5,2265.68,50.72
M,6/7/1972,5,1137.66,50.49
F,6/11/1972,5,909.11,50.48
F,6/12/1972,5,817.56,50.48
M,7/8/1972,5,684.24,50.41
F,7/30/1972,5,774.43,50.35
M,8/15/1972,5,1110.97,50.30
M,11/15/1972,5,543,50.05
F,1/10/1973,5,1056.61,49.90
F,5/29/1973,5,1328.58,49.52
M,6/16/1973,5,1118.53,49.47
M,7/29/1973,5,1359.93,49.35
M,10/26/1973,5,745.94,49.11
F,11/30/1973,5,1295.23,49.01
F,2/23/1974,5,1453.49,48.78
M,2/27/1974,5,613.31,48.77
M,4/18/1974,5,1058.19,48.63
F,5/7/1974,5,837.54,48.58
F,6/13/1974,5,364.05,48.48
F,7/4/1974,5,722.52,48.42
M,8/12/1974,5,1009.71,48.32
M,10/17/1974,5,904.26,48.13
F,12/19/1974,5,365.98,47.96
M,12/30/1974,5,1233.73,47.93
F,1/26/1975,5,828.06,47.86
F,5/12/1975,5,892.76,47.57
M,5/24/1975,5,1251.59,47.53
F,6/17/1975,5,707.33,47.47
F,7/7/1975,5,1329.78,47.41
M,7/15/1975,5,3340.71,47.39
M,8/12/1975,5,953.4,47.32
F,8/24/1975,5,630.83,47.28
F,9/5/1975,5,1018.52,47.25
M,9/15/1975,5,667.47,47.22
F,10/30/1975,5,894.51,47.10
M,11/15/1975,5,669.76,47.06
F,11/23/1975,5,563.52,47.03
M,1/7/1976,5,1010.14,46.91
M,3/17/1976,5,856.78,46.72
F,3/28/1976,5,1603.82,46.69
F,4/6/1976,5,1303.65,46.66
M,8/5/1976,5,652.16,46.33
F,9/1/1976,5,2427.48,46.26
M,9/21/1976,5,1170.16,46.20
F,10/27/1976,5,878.79,46.10
M,11/8/1976,5,762.41,46.07
F,11/17/1976,5,982.41,46.05
F,1/23/1977,5,753.81,45.87
F,2/21/1977,5,752.11,45.79
F,3/4/1977,5,1395.6,45.76
F,5/17/1977,5,788.2,45.55
M,6/10/1977,5,949.23,45.49
M,6/23/1977,5,1506.49,45.45
M,6/26/1977,5,769.77,45.44
F,11/22/1977,5,803.08,45.04
F,12/29/1977,5,1203.21,44.93
F,1/19/1978,5,789.16,44.88
F,2/10/1978,5,1283.25,44.82
M,3/1/1978,5,1114.13,44.76
M,3/8/1978,5,1086.34,44.75
F,5/1/1978,5,1144.28,44.60
M,5/15/1978,5,1065.91,44.56
M,5/18/1978,5,2714.98,44.55
F,6/17/1978,5,753.4,44.47
F,7/3/1978,5,552.88,44.43
M,7/18/1978,5,1473.71,44.38
F,7/20/1978,5,2078.59,44.38
F,8/7/1978,5,782.57,44.33
F,8/28/1978,5,1391.38,44.27
F,9/24/1978,5,695.35,44.20
F,11/1/1978,5,909.58,44.09
M,11/10/1978,5,987.23,44.07
F,11/17/1978,5,1773.84,44.05
F,2/10/1979,5,742.6,43.82
F,2/27/1979,5,1105.63,43.77
F,3/1/1979,5,914.74,43.76
F,5/11/1979,5,1282.64,43.57
F,5/20/1979,5,952.1,43.55
M,5/28/1979,5,892.19,43.52
M,6/10/1979,5,1099,43.49
F,6/21/1979,5,638.73,43.46
M,9/9/1979,5,823.62,43.24
F,9/11/1979,5,783.11,43.23
F,10/20/1979,5,843.81,43.13
F,11/7/1979,5,2148.02,43.08
F,1/23/1980,5,681.93,42.87
M,3/3/1980,5,997.97,42.76
M,3/14/1980,5,607.58,42.73
F,4/5/1980,5,440.88,42.67
F,5/25/1980,5,714.12,42.53
F,8/22/1980,5,28.15,42.29
F,9/5/1980,5,866.12,42.25
M,9/23/1980,5,608.07,42.20
F,10/13/1980,5,1351.79,42.14
M,11/2/1980,5,630.13,42.09
M,11/5/1980,5,1162.52,42.08
F,12/8/1980,5,861.47,41.99
M,3/11/1981,5,679.37,41.74
F,5/13/1981,5,781.56,41.56
F,5/16/1981,5,842.63,41.56
M,9/22/1981,5,1116.8,41.20
F,12/31/1981,5,639.38,40.93
F,3/26/1982,5,828.28,40.70
M,3/29/1982,5,495.16,40.69
M,4/8/1982,5,22.59,40.66
F,5/23/1982,5,748.07,40.54
M,7/20/1982,5,685.38,40.38
M,8/11/1982,5,979.69,40.32
M,8/17/1982,5,1122.85,40.30
M,9/7/1982,5,914.36,40.24
F,12/1/1982,5,678.17,40.01
M,3/4/1983,5,1030.58,39.76
M,3/17/1983,5,1219.28,39.72
M,4/29/1983,5,1318.31,39.60
F,5/19/1983,5,773.38,39.55
F,6/26/1983,5,1035.15,39.44
M,7/15/1983,5,866.7,39.39
F,8/5/1983,5,781.81,39.33
M,11/4/1983,5,1226.25,39.09
M,12/18/1983,5,806.6,38.97
M,1/10/1984,5,1466.21,38.90
F,2/27/1984,5,811.54,38.77
M,4/11/1984,5,957.12,38.65
M,4/12/1984,5,1083.62,38.65
F,9/1/1984,5,940.19,38.26
M,9/8/1984,5,668.38,38.24
F,9/30/1984,5,1206.07,38.18
M,12/6/1984,5,919.97,38.00
F,3/10/1985,5,1638.77,37.74
F,5/20/1985,5,890.9,37.55
M,6/18/1985,5,548.88,37.47
F,8/22/1985,5,602.04,37.29
M,9/12/1985,5,1132.86,37.23
F,9/30/1985,5,450.85,37.18
F,11/26/1985,5,1833.26,37.03
M,1/13/1986,5,841.77,36.89
M,1/29/1986,5,1210.95,36.85
M,2/26/1986,5,1191.11,36.77
F,4/30/1986,5,995.77,36.60
F,6/7/1986,5,922.71,36.50
F,8/6/1986,5,612.94,36.33
M,8/15/1986,5,1083.52,36.31
F,12/1/1986,5,638.06,36.01
M,12/11/1986,5,985.55,35.98
M,2/6/1987,5,777.42,35.83
M,5/1/1987,5,504.09,35.60
F,8/27/1987,5,1069.95,35.27
M,10/28/1987,5,810.09,35.10
M,4/5/1988,5,748.87,34.67
F,6/18/1988,5,801.53,34.46
F,7/25/1988,5,1128.55,34.36
M,8/14/1988,5,754.8,34.31
M,9/1/1988,5,1397.53,34.26
M,3/23/1989,5,1618.95,33.70
M,6/13/1989,5,741.38,33.48
M,10/19/1990,5,482.95,32.13
F,1/24/1991,5,114.04,31.86
M,6/2/1991,5,881.22,31.51
M,9/17/1944,0,1001.26,78.21
M,8/8/1949,0,1806.47,73.33
M,9/22/1949,0,1402.37,73.20
M,11/12/1949,0,1557.52,73.06
M,12/16/1949,0,812.97,72.97
M,1/1/1953,0,1728.47,69.93
M,10/16/1953,0,667.61,69.14
F,3/23/1954,0,477.51,68.70
F,4/9/1954,0,1122.62,68.66
F,2/3/1955,0,1218.13,67.84
F,7/18/1955,0,1482.23,67.38
F,6/28/1958,0,1058.65,64.44
M,9/9/1958,0,1170.13,64.24
F,2/8/1959,0,2644.2,63.82
M,8/28/1959,0,1463.11,63.27
M,5/5/1960,0,857.53,62.58
F,7/16/1960,0,1696.05,62.39
F,10/10/1960,0,628.95,62.15
F,4/5/1961,0,5552.82,61.67
F,9/7/1962,0,1197.5,60.24
M,5/9/1963,0,1210.73,59.58
M,5/16/1963,0,1079.09,59.56
F,12/4/1963,0,848.87,59.00
F,4/3/1965,0,1291.45,57.67
M,7/9/1965,0,2129.4,57.41
M,7/14/1965,0,1993.25,57.39
M,8/25/1966,0,909.61,56.28
M,2/17/1967,0,1871.89,55.80
F,10/14/1967,0,870.79,55.14
M,10/15/1968,0,1040.08,54.14
M,2/21/1969,0,1185.71,53.79
F,10/9/1969,0,2104.61,53.16
F,8/19/1972,0,754,50.29
M,3/26/1973,0,2116.9,49.70
M,4/14/1973,0,690.56,49.64
M,4/26/1976,0,770.54,46.61
M,1/24/1977,0,1401.6,45.86
F,11/2/1977,0,1417.86,45.09
F,2/19/1979,0,1250.73,43.79
M,5/21/1979,0,950.67,43.54
M,10/16/1979,0,936.52,43.14
M,9/18/1980,0,931.74,42.21
M,8/20/1981,0,1677.79,41.29
M,5/2/1983,0,1110.95,39.59
F,7/9/1983,0,1120.86,39.41
F,11/12/1983,0,580.84,39.06
F,11/24/1983,0,916.57,39.03
M,12/25/1983,0,14.53,38.95
M,12/19/1984,0,907.22,37.96
M,6/8/1989,0,575.05,33.49
M,11/21/1990,0,1567.59,32.04
F,3/4/1927,1,799.06,95.76
F,6/9/1939,1,1203.08,83.49
F,9/19/1944,1,1059.33,78.21
F,6/17/1945,1,813.49,77.47
M,9/18/1945,1,1546.19,77.21
F,9/4/1948,1,985.98,74.25
M,12/20/1949,1,1605.88,72.96
F,2/16/1950,1,1073.2,72.80
M,3/21/1950,1,2991.36,72.71
F,5/31/1950,1,1066.22,72.52
M,6/7/1954,1,1172.53,68.50
F,7/17/1954,1,532.21,68.39
F,3/30/1957,1,2887.84,65.69
M,8/22/1958,1,1008.92,64.29
M,3/31/1959,1,992.82,63.68
M,11/25/1960,1,2191.75,62.03
F,7/19/1961,1,1320.84,61.38
F,9/8/1961,1,1623.48,61.24
F,9/17/1961,1,807.07,61.22
F,2/19/1962,1,1295.63,60.79
M,5/27/1963,1,1675.78,59.53
M,6/8/1963,1,1134.39,59.49
M,2/11/1964,1,1219.08,58.81
M,11/13/1964,1,817.21,58.06
M,10/10/1965,1,1280.03,57.15
F,2/20/1966,1,1012.47,56.79
M,11/24/1966,1,1363.02,56.03
F,2/5/1968,1,1108.6,54.83
M,7/2/1968,1,985.4,54.43
M,7/19/1968,1,873.35,54.38
M,11/27/1968,1,1143.81,54.02
M,7/14/1969,1,701.6,53.39
F,6/14/1970,1,1965.01,52.48
M,4/13/1971,1,1029.82,51.65
M,7/11/1971,1,744.14,51.40
M,9/10/1971,1,2990.89,51.24
F,3/8/1972,1,788.67,50.74
F,3/25/1972,1,811.75,50.70
F,7/17/1972,1,486.2,50.38
F,9/6/1972,1,801.22,50.24
F,11/15/1972,1,1324.45,50.05
F,4/24/1973,1,564.38,49.62
F,10/3/1973,1,640.74,49.17
M,10/15/1973,1,1451.65,49.14
M,12/5/1973,1,2137.83,49.00
F,6/5/1974,1,1673.39,48.50
F,12/6/1974,1,1890.92,48.00
F,9/13/1975,1,957.09,47.23
F,10/1/1975,1,988.28,47.18
F,11/14/1976,1,1019.34,46.06
M,12/7/1976,1,796.15,45.99
M,6/25/1977,1,1189.58,45.45
F,1/10/1978,1,980.88,44.90
F,6/26/1978,1,1410.52,44.44
F,12/13/1978,1,752.35,43.98
F,6/18/1979,1,966.9,43.47
F,8/12/1980,1,756.8,42.31
F,11/8/1980,1,1041.77,42.07
F,1/17/1981,1,734.03,41.88
M,6/22/1981,1,861.76,41.46
M,6/23/1981,1,1075.09,41.45
M,8/23/1981,1,814.48,41.29
M,10/27/1981,1,1399.91,41.11
M,5/5/1983,1,1459.79,39.59
F,11/2/1983,1,1038.9,39.09
M,11/18/1983,1,705.54,39.05
M,1/17/1984,1,1374.21,38.88
M,9/18/1985,1,1794.86,37.21
M,11/29/1985,1,1131.99,37.02
F,3/11/1986,1,732.06,36.74
M,8/7/1986,1,1090.79,36.33
F,12/10/1986,1,730.27,35.99
M,12/30/1986,1,1603.05,35.93
M,11/5/1987,1,1078.97,35.08
M,4/9/1991,1,65.74,31.66
M,4/11/1991,1,1439.9,31.65
F,4/24/1991,1,1107.32,31.62
M,8/29/1992,1,5798.34,30.27
F,11/6/1931,2,830.62,91.08
M,2/13/1934,2,865.28,88.81
F,8/9/1935,2,1206.01,87.32
F,1/24/1941,2,2097.97,81.86
F,9/24/1941,2,1104.11,81.20
F,3/28/1944,2,1043.64,78.69
F,8/24/1948,2,1344.73,74.28
F,10/5/1948,2,2071.9,74.16
F,5/15/1949,2,1798.68,73.56
M,2/1/1951,2,1421.7,71.84
F,6/29/1952,2,669.55,70.43
F,9/24/1952,2,1106.36,70.20
M,3/30/1953,2,918.68,69.69
M,3/23/1957,2,1192,65.70
M,12/21/1957,2,2730.56,64.96
F,8/9/1958,2,773.37,64.32
F,2/24/1959,2,1868.41,63.78
F,3/8/1959,2,2453.28,63.75
M,8/13/1959,2,498.19,63.31
F,10/14/1959,2,697.14,63.14
M,10/24/1959,2,2135.91,63.12
F,3/11/1961,2,1304.68,61.74
F,4/26/1961,2,513.06,61.61
F,7/3/1961,2,740.93,61.43
F,2/23/1962,2,1213.23,60.78
F,4/19/1962,2,981.12,60.63
F,4/28/1962,2,1154.69,60.61
M,6/14/1962,2,818.13,60.48
M,3/10/1963,2,841.42,59.74
M,5/2/1963,2,2503.14,59.59
F,10/26/1963,2,1078.2,59.11
F,2/27/1964,2,1018.06,58.77
M,3/29/1964,2,921.61,58.69
M,11/11/1965,2,1835.42,57.07
F,11/24/1965,2,733.61,57.03
M,12/9/1965,2,1440.56,56.99
F,3/18/1966,2,1020.92,56.72
M,7/20/1966,2,1687.45,56.38
F,1/18/1967,2,1063.47,55.88
F,5/24/1967,2,1097.89,55.53
M,5/25/1967,2,1671.5,55.53
F,7/7/1967,2,1453.17,55.41
F,1/1/1969,2,1285.46,53.93
M,7/7/1969,2,1659.54,53.41
F,7/29/1969,2,983.01,53.35
F,8/16/1969,2,2216.16,53.30
M,9/29/1969,2,1818.31,53.18
M,1/19/1970,2,465.75,52.88
M,7/1/1971,2,1581.06,51.43
M,12/23/1971,2,741.3,50.95
M,4/3/1972,2,986.11,50.67
M,2/18/1974,2,1403.67,48.79
M,5/12/1974,2,1154.57,48.57
M,8/11/1975,2,528.81,47.32
M,9/24/1975,2,920.55,47.20
F,1/2/1976,2,593.82,46.92
M,4/24/1977,2,973.99,45.62
F,10/31/1977,2,1562.33,45.10
M,12/13/1977,2,859.57,44.98
M,1/5/1978,2,684.82,44.92
F,5/14/1978,2,1095.14,44.56
F,9/19/1979,2,1302.14,43.21
F,11/25/1979,2,1154.99,43.03
M,6/13/1980,2,1631.39,42.48
M,3/29/1981,2,538.17,41.69
M,10/4/1981,2,771.87,41.17
M,1/23/1982,2,1072.8,40.87
F,2/7/1982,2,1453.39,40.82
M,4/25/1982,2,1428.25,40.61
M,7/17/1982,2,920.43,40.39
M,8/22/1982,2,628.45,40.29
M,7/26/1983,2,920.73,39.36
F,10/15/1983,2,1313.86,39.14
M,1/10/1984,2,526.92,38.90
M,1/14/1985,2,985.55,37.89
M,7/15/1985,2,1264.57,37.39
